,ds,location,Area_Marla,bedrooms,bathrooms,yhat
1384,2022-10-23,"D-12, Islamabad",14.0,6,7,-13067297.816995122
1385,2022-10-24,"D-12, Islamabad",14.0,6,7,-13263405.532181256
1386,2022-10-25,"D-12, Islamabad",14.0,6,7,-6014407.251606941
1387,2022-10-26,"D-12, Islamabad",14.0,6,7,7734558.486411661
1388,2022-10-27,"D-12, Islamabad",14.0,6,7,24179702.352635846
1389,2022-10-28,"D-12, Islamabad",14.0,6,7,-14047828.996806927
1390,2022-10-29,"D-12, Islamabad",14.0,6,7,-14243934.731462665
1391,2022-10-30,"D-12, Islamabad",14.0,6,7,-14440039.34957952
1392,2022-10-31,"D-12, Islamabad",14.0,6,7,-14636147.064791583
1393,2022-11-01,"D-12, Islamabad",14.0,6,7,-7387148.784252286
1394,2022-11-02,"D-12, Islamabad",14.0,6,7,6361816.953804374
1395,2022-11-03,"D-12, Islamabad",14.0,6,7,22806960.819981948
1396,2022-11-04,"D-12, Islamabad",14.0,6,7,-15420570.529466428
1397,2022-11-05,"D-12, Islamabad",14.0,6,7,-15616676.264112473
1398,2022-11-06,"D-12, Islamabad",14.0,6,7,-15812780.882255584
1399,2022-11-07,"D-12, Islamabad",14.0,6,7,-16008888.59742982
1400,2022-11-08,"D-12, Islamabad",14.0,6,7,-8759890.316917688
1401,2022-11-09,"D-12, Islamabad",14.0,6,7,4989075.421169475
1402,2022-11-10,"D-12, Islamabad",14.0,6,7,21434219.287328035
1403,2022-11-11,"D-12, Islamabad",14.0,6,7,-16793312.06214054
1404,2022-11-12,"D-12, Islamabad",14.0,6,7,-16989417.79677441
1405,2022-11-13,"D-12, Islamabad",14.0,6,7,-17185522.414931647
1406,2022-11-14,"D-12, Islamabad",14.0,6,7,-17381630.13008918
1407,2022-11-15,"D-12, Islamabad",14.0,6,7,-10132631.849540576
1408,2022-11-16,"D-12, Islamabad",14.0,6,7,3616333.8885346055
1409,2022-11-17,"D-12, Islamabad",14.0,6,7,20061477.75466694
1410,2022-11-18,"D-12, Islamabad",14.0,6,7,-18166053.594683774
1411,2022-11-19,"D-12, Islamabad",14.0,6,7,-18362159.329390638
1412,2022-11-20,"D-12, Islamabad",14.0,6,7,-18558263.947516046
1413,2022-11-21,"D-12, Islamabad",14.0,6,7,-18754371.66274851
1414,2022-11-22,"D-12, Islamabad",14.0,6,7,-11505373.382163465
1415,2022-11-23,"D-12, Islamabad",14.0,6,7,2243592.355812922
1416,2022-11-24,"D-12, Islamabad",14.0,6,7,18688736.222005844
1417,2022-11-25,"D-12, Islamabad",14.0,6,7,-19538795.127357855
1418,2022-11-26,"D-12, Islamabad",14.0,6,7,-19734900.862040438
1419,2022-11-27,"D-12, Islamabad",14.0,6,7,-19931005.480192095
1420,2022-11-28,"D-12, Islamabad",14.0,6,7,-20127113.195337728
1421,2022-11-29,"D-12, Islamabad",14.0,6,7,-12878114.914786354
1422,2022-11-30,"D-12, Islamabad",14.0,6,7,870850.8232056051
1423,2022-12-01,"D-12, Islamabad",14.0,6,7,17315994.68935913
1424,2022-12-02,"D-12, Islamabad",14.0,6,7,-20911536.66001737
1425,2022-12-03,"D-12, Islamabad",14.0,6,7,-21107642.394690245
1426,2022-12-04,"D-12, Islamabad",14.0,6,7,-21303747.012842692
1427,2022-12-05,"D-12, Islamabad",14.0,6,7,-21499854.72804612
1428,2022-12-06,"D-12, Islamabad",14.0,6,7,-14250856.447451755
1429,2022-12-07,"D-12, Islamabad",14.0,6,7,-501890.709456861
1430,2022-12-08,"D-12, Islamabad",14.0,6,7,15943253.156698033
1431,2022-12-09,"D-12, Islamabad",14.0,6,7,-22284278.192575224
1432,2022-12-10,"D-12, Islamabad",14.0,6,7,-22480383.927340016
1433,2022-12-11,"D-12, Islamabad",14.0,6,7,-22676488.545472927
1434,2022-12-12,"D-12, Islamabad",14.0,6,7,-22872596.26065644
1435,2022-12-13,"D-12, Islamabad",14.0,6,7,-15623597.98007463
1436,2022-12-14,"D-12, Islamabad",14.0,6,7,-1874632.2420641184
1437,2022-12-15,"D-12, Islamabad",14.0,6,7,14570511.624105707
1438,2022-12-16,"D-12, Islamabad",14.0,6,7,-23657019.725234687
1439,2022-12-17,"D-12, Islamabad",14.0,6,7,-23853125.459956273
1440,2022-12-18,"D-12, Islamabad",14.0,6,7,-24049230.07810314
1441,2022-12-19,"D-12, Islamabad",14.0,6,7,-24245337.793266773
1442,2022-12-20,"D-12, Islamabad",14.0,6,7,-16996339.512762487
1443,2022-12-21,"D-12, Islamabad",14.0,6,7,-3247373.7746990025
1444,2022-12-22,"D-12, Islamabad",14.0,6,7,13197770.091451794
1445,2022-12-23,"D-12, Islamabad",14.0,6,7,-25029761.25790883
1446,2022-12-24,"D-12, Islamabad",14.0,6,7,-25225866.99263961
1447,2022-12-25,"D-12, Islamabad",14.0,6,7,-25421971.61077922
1448,2022-12-26,"D-12, Islamabad",14.0,6,7,-25618079.32597518
1449,2022-12-27,"D-12, Islamabad",14.0,6,7,-18369081.045385376
1450,2022-12-28,"D-12, Islamabad",14.0,6,7,-4620115.307333887
1451,2022-12-29,"D-12, Islamabad",14.0,6,7,11825028.558797896
1452,2022-12-30,"D-12, Islamabad",14.0,6,7,-26402502.790582933
1453,2022-12-31,"D-12, Islamabad",14.0,6,7,-26598608.525267996
1454,2023-01-01,"D-12, Islamabad",14.0,6,7,-26794713.143429816
1455,2023-01-02,"D-12, Islamabad",14.0,6,7,-26990820.85858549
1456,2023-01-03,"D-12, Islamabad",14.0,6,7,-19741822.578050777
1457,2023-01-04,"D-12, Islamabad",14.0,6,7,-5992856.839968741
1458,2023-01-05,"D-12, Islamabad",14.0,6,7,10452287.026198372
1459,2023-01-06,"D-12, Islamabad",14.0,6,7,-27775244.323227778
1460,2023-01-07,"D-12, Islamabad",14.0,6,7,-27971350.05791779
1461,2023-01-08,"D-12, Islamabad",14.0,6,7,-28167454.676060036
1462,2023-01-09,"D-12, Islamabad",14.0,6,7,-28363562.39124486
1463,2023-01-10,"D-12, Islamabad",14.0,6,7,-21114564.110631153
1464,2023-01-11,"D-12, Islamabad",14.0,6,7,-7365598.372662887
1465,2023-01-12,"D-12, Islamabad",14.0,6,7,9079545.493551642
1466,2023-01-13,"D-12, Islamabad",14.0,6,7,-29147985.855901897
1467,2023-01-14,"D-12, Islamabad",14.0,6,7,-29344091.59056758
1468,2023-01-15,"D-12, Islamabad",14.0,6,7,-29540196.20869028
1469,2023-01-16,"D-12, Islamabad",14.0,6,7,-29736303.923834063
1470,2023-01-17,"D-12, Islamabad",14.0,6,7,-22487305.643296555
1471,2023-01-18,"D-12, Islamabad",14.0,6,7,-8738339.905297756
1472,2023-01-19,"D-12, Islamabad",14.0,6,7,7706803.960890561
1473,2023-01-20,"D-12, Islamabad",14.0,6,7,-30520727.38856139
1474,2023-01-21,"D-12, Islamabad",14.0,6,7,-30716833.123217374
1475,2023-01-22,"D-12, Islamabad",14.0,6,7,-30912937.74136634
1476,2023-01-23,"D-12, Islamabad",14.0,6,7,-31109045.45654244
1477,2023-01-24,"D-12, Islamabad",14.0,6,7,-23860047.175961956
1478,2023-01-25,"D-12, Islamabad",14.0,6,7,-10111081.437932625
1479,2023-01-26,"D-12, Islamabad",14.0,6,7,6334062.428236648
1480,2023-01-27,"D-12, Islamabad",14.0,6,7,-31893468.921119228
1481,2023-01-28,"D-12, Islamabad",14.0,6,7,-32089574.655845754
1482,2023-01-29,"D-12, Islamabad",14.0,6,7,-32285679.273950726
1483,2023-01-30,"D-12, Islamabad",14.0,6,7,-32481786.989152767
1484,2023-01-31,"D-12, Islamabad",14.0,6,7,-25232788.708542317
1485,2023-02-01,"D-12, Islamabad",14.0,6,7,-11483822.970654324
1486,2023-02-02,"D-12, Islamabad",14.0,6,7,4961320.89558275
1487,2023-02-03,"D-12, Islamabad",14.0,6,7,-33266210.45377872
1488,2023-02-04,"D-12, Islamabad",14.0,6,7,-33462316.18846201
1489,2023-02-05,"D-12, Islamabad",14.0,6,7,-33658420.80662679
1490,2023-02-06,"D-12, Islamabad",14.0,6,7,-33854528.52181215
1491,2023-02-07,"D-12, Islamabad",14.0,6,7,-26605530.241272703
1492,2023-02-08,"D-12, Islamabad",14.0,6,7,-12856564.50326164
1493,2023-02-09,"D-12, Islamabad",14.0,6,7,3588579.3629288524
1494,2023-02-10,"D-12, Islamabad",14.0,6,7,-34638951.98645284
1495,2023-02-11,"D-12, Islamabad",14.0,6,7,-34835057.721145354
1496,2023-02-12,"D-12, Islamabad",14.0,6,7,-35031162.339277394
1497,2023-02-13,"D-12, Islamabad",14.0,6,7,-35227270.05447149
1498,2023-02-14,"D-12, Islamabad",14.0,6,7,-27978271.773895577
1499,2023-02-15,"D-12, Islamabad",14.0,6,7,-14229306.035924062
1500,2021-09-17,"D-12, Islamabad",8.0,5,6,54552087.542967446
1501,2021-12-17,"D-12, Islamabad",8.0,5,6,53449444.66943378
1502,2022-01-20,"D-12, Islamabad",8.0,5,6,61029060.08804801
1503,2022-02-03,"D-12, Islamabad",8.0,5,6,60859422.72349166
1504,2022-02-10,"D-12, Islamabad",8.0,5,6,60774604.05511601
1505,2022-02-12,"D-12, Islamabad",8.0,5,6,53250845.05251168
1506,2022-02-13,"D-12, Islamabad",8.0,5,6,59502069.953945
1507,2022-02-14,"D-12, Islamabad",8.0,5,6,44001976.07728212
1508,2022-02-16,"D-12, Islamabad",8.0,5,6,80003014.4068128
1509,2022-02-17,"D-12, Islamabad",8.0,5,6,60689785.37951658
1510,2022-02-18,"D-12, Islamabad",8.0,5,6,52686076.545907505
1511,2022-02-19,"D-12, Islamabad",8.0,5,6,53166026.37463928
1512,2022-02-20,"D-12, Islamabad",8.0,5,6,59417251.27558066
1513,2022-02-21,"D-12, Islamabad",8.0,5,6,43917157.39868312
1514,2022-02-22,"D-12, Islamabad",8.0,5,6,50168955.265932515
1515,2022-02-23,"D-12, Islamabad",8.0,5,6,79918195.72824068
1516,2022-02-24,"D-12, Islamabad",8.0,5,6,60604966.700933285
1517,2022-02-25,"D-12, Islamabad",8.0,5,6,52601257.867335856
1518,2022-02-26,"D-12, Islamabad",8.0,5,6,53081207.69603713
1519,2022-02-27,"D-12, Islamabad",8.0,5,6,59332432.59708224
1520,2022-02-28,"D-12, Islamabad",8.0,5,6,43832338.720155485
1521,2022-03-01,"D-12, Islamabad",8.0,5,6,50084136.587408476
1522,2022-03-02,"D-12, Islamabad",8.0,5,6,79833377.04970348
1523,2022-03-03,"D-12, Islamabad",8.0,5,6,60520148.022445366
1524,2022-03-04,"D-12, Islamabad",8.0,5,6,52516439.188764215
1525,2022-03-05,"D-12, Islamabad",8.0,5,6,52996389.01748724
1526,2022-03-06,"D-12, Islamabad",8.0,5,6,59247613.918534674
1527,2022-03-07,"D-12, Islamabad",8.0,5,6,43747520.04155648
1528,2022-03-08,"D-12, Islamabad",8.0,5,6,49999317.90885494
1529,2022-03-09,"D-12, Islamabad",8.0,5,6,79748558.37109336
1530,2022-03-10,"D-12, Islamabad",8.0,5,6,60435329.34386404
1531,2022-03-11,"D-12, Islamabad",8.0,5,6,52431620.51019258
1532,2022-03-12,"D-12, Islamabad",8.0,5,6,52911570.33891033
1533,2022-03-13,"D-12, Islamabad",8.0,5,6,59162795.239917494
1534,2022-03-14,"D-12, Islamabad",8.0,5,6,43662701.363025755
1535,2022-03-15,"D-12, Islamabad",8.0,5,6,49914499.230301395
1536,2022-03-16,"D-12, Islamabad",8.0,5,6,79663739.69253871
1537,2022-03-17,"D-12, Islamabad",8.0,5,6,60350510.665278785
1538,2022-03-18,"D-12, Islamabad",8.0,5,6,52346801.83163486
1539,2022-03-19,"D-12, Islamabad",8.0,5,6,52826751.66038749
1540,2022-03-20,"D-12, Islamabad",8.0,5,6,59077976.561369926
1541,2022-03-21,"D-12, Islamabad",8.0,5,6,43577882.68446243
1542,2022-03-22,"D-12, Islamabad",8.0,5,6,49829680.55174786
1543,2022-03-23,"D-12, Islamabad",8.0,5,6,79578921.01396662
1544,2022-03-24,"D-12, Islamabad",8.0,5,6,60265691.986697465
1545,2022-03-25,"D-12, Islamabad",8.0,5,6,52261983.15307944
1546,2022-03-26,"D-12, Islamabad",8.0,5,6,52741932.98175829
1547,2022-03-27,"D-12, Islamabad",8.0,5,6,58993157.882787555
1548,2022-03-28,"D-12, Islamabad",8.0,5,6,43493064.00589911
1549,2022-03-29,"D-12, Islamabad",8.0,5,6,49744861.87322382
1550,2022-03-30,"D-12, Islamabad",8.0,5,6,79494102.33539139
1551,2022-03-31,"D-12, Islamabad",8.0,5,6,60180873.30811614
1552,2022-04-01,"D-12, Islamabad",8.0,5,6,52177164.474507794
1553,2022-04-02,"D-12, Islamabad",8.0,5,6,52657114.30320842
1554,2022-04-03,"D-12, Islamabad",8.0,5,6,58908339.204205185
1555,2022-04-04,"D-12, Islamabad",8.0,5,6,43408245.3273001
1556,2022-04-05,"D-12, Islamabad",8.0,5,6,49660043.19453778
1557,2022-04-06,"D-12, Islamabad",8.0,5,6,79409283.65681928
1558,2022-04-07,"D-12, Islamabad",8.0,5,6,60096054.62953089
1559,2022-04-08,"D-12, Islamabad",8.0,5,6,52092345.79593616
1560,2022-04-09,"D-12, Islamabad",8.0,5,6,52572295.62465854
1561,2022-04-10,"D-12, Islamabad",8.0,5,6,58823520.525671944
1562,2022-04-11,"D-12, Islamabad",8.0,5,6,43323426.6487011
1563,2022-04-12,"D-12, Islamabad",8.0,5,6,49575224.51601374
1564,2022-04-13,"D-12, Islamabad",8.0,5,6,79324464.97826464
1565,2022-04-14,"D-12, Islamabad",8.0,5,6,60011235.950949565
1566,2022-04-15,"D-12, Islamabad",8.0,5,6,52007527.117378436
1567,2022-04-16,"D-12, Islamabad",8.0,5,6,52487476.946108654
1568,2022-04-17,"D-12, Islamabad",8.0,5,6,58738701.84712439
1569,2022-04-18,"D-12, Islamabad",8.0,5,6,43238607.970173456
1570,2022-04-19,"D-12, Islamabad",8.0,5,6,49490405.837460205
1571,2022-04-20,"D-12, Islamabad",8.0,5,6,79239646.29970999
1572,2022-04-21,"D-12, Islamabad",8.0,5,6,59926417.27246163
1573,2022-04-22,"D-12, Islamabad",8.0,5,6,51922708.438809104
1574,2022-04-23,"D-12, Islamabad",8.0,5,6,52402658.26753173
1575,2022-04-24,"D-12, Islamabad",8.0,5,6,58653883.168507196
1576,2022-04-25,"D-12, Islamabad",8.0,5,6,43153789.29157445
1577,2022-04-26,"D-12, Islamabad",8.0,5,6,49405587.15880366
1578,2022-04-27,"D-12, Islamabad",8.0,5,6,79154827.62115534
1579,2022-04-28,"D-12, Islamabad",8.0,5,6,59841598.5938803
1580,2022-04-29,"D-12, Islamabad",8.0,5,6,51837889.76025137
1581,2022-04-30,"D-12, Islamabad",8.0,5,6,52317839.58898186
1582,2022-05-01,"D-12, Islamabad",8.0,5,6,58569064.48995964
1583,2022-05-02,"D-12, Islamabad",8.0,5,6,43068970.613043725
1584,2022-05-03,"D-12, Islamabad",8.0,5,6,49320768.48025013
1585,2022-05-04,"D-12, Islamabad",8.0,5,6,79070008.94258325
1586,2022-05-05,"D-12, Islamabad",8.0,5,6,59756779.91529506
1587,2022-05-06,"D-12, Islamabad",8.0,5,6,51753071.08169366
1588,2022-05-07,"D-12, Islamabad",8.0,5,6,52233020.910379715
1589,2022-05-08,"D-12, Islamabad",8.0,5,6,58484245.81137727
1590,2022-05-09,"D-12, Islamabad",8.0,5,6,42984151.93448041
1591,2022-05-10,"D-12, Islamabad",8.0,5,6,49235949.80172608
1592,2022-05-11,"D-12, Islamabad",8.0,5,6,78985190.26404604
1593,2022-05-12,"D-12, Islamabad",8.0,5,6,59671961.23671373
1594,2022-05-13,"D-12, Islamabad",8.0,5,6,51668252.40310809
1595,2022-05-14,"D-12, Islamabad",8.0,5,6,52148202.23182982
1596,2022-05-15,"D-12, Islamabad",8.0,5,6,58399427.1328297
1597,2022-05-16,"D-12, Islamabad",8.0,5,6,42899333.25591709
1598,2022-05-17,"D-12, Islamabad",8.0,5,6,49151131.12320203
1599,2022-05-18,"D-12, Islamabad",8.0,5,6,78900371.58543591
1600,2022-05-19,"D-12, Islamabad",8.0,5,6,59587142.55813045
1601,2022-05-20,"D-12, Islamabad",8.0,5,6,51583433.724550374
1602,2022-05-21,"D-12, Islamabad",8.0,5,6,52063383.5532529
1603,2022-05-22,"D-12, Islamabad",8.0,5,6,58314608.454212524
1604,2022-05-23,"D-12, Islamabad",8.0,5,6,42814514.57735067
1605,2022-05-24,"D-12, Islamabad",8.0,5,6,49066312.44461901
1606,2022-05-25,"D-12, Islamabad",8.0,5,6,78815552.90688127
1607,2022-05-26,"D-12, Islamabad",8.0,5,6,59502323.87964252
1608,2022-05-27,"D-12, Islamabad",8.0,5,6,51498615.04597873
1609,2022-05-28,"D-12, Islamabad",8.0,5,6,51978564.87473007
1610,2022-05-29,"D-12, Islamabad",8.0,5,6,58229789.77571409
1611,2022-05-30,"D-12, Islamabad",8.0,5,6,42729695.89882303
1612,2022-05-31,"D-12, Islamabad",8.0,5,6,48981493.76609496
1613,2022-06-01,"D-12, Islamabad",8.0,5,6,78730734.22830915
1614,2022-06-02,"D-12, Islamabad",8.0,5,6,59417505.20105922
1615,2022-06-03,"D-12, Islamabad",8.0,5,6,51413796.367437236
1616,2022-06-04,"D-12, Islamabad",8.0,5,6,51893746.196153134
1617,2022-06-05,"D-12, Islamabad",8.0,5,6,58144971.09713173
1618,2022-06-06,"D-12, Islamabad",8.0,5,6,42644877.22022403
1619,2022-06-07,"D-12, Islamabad",8.0,5,6,48896675.087541424
1620,2022-06-08,"D-12, Islamabad",8.0,5,6,78645915.54977196
1621,2022-06-09,"D-12, Islamabad",8.0,5,6,59332686.522477895
1622,2022-06-10,"D-12, Islamabad",8.0,5,6,51328977.68885168
1623,2022-06-11,"D-12, Islamabad",8.0,5,6,51808927.51757622
1624,2022-06-12,"D-12, Islamabad",8.0,5,6,58060152.41854935
1625,2022-06-13,"D-12, Islamabad",8.0,5,6,42560058.5416607
1626,2022-06-14,"D-12, Islamabad",8.0,5,6,48811856.408884875
1627,2022-06-15,"D-12, Islamabad",8.0,5,6,78561096.87119988
1628,2022-06-16,"D-12, Islamabad",8.0,5,6,59247867.843892656
1629,2022-06-17,"D-12, Islamabad",8.0,5,6,51244159.01029396
1630,2022-06-18,"D-12, Islamabad",8.0,5,6,51724108.839053385
1631,2022-06-19,"D-12, Islamabad",8.0,5,6,57975333.74001611
1632,2022-06-20,"D-12, Islamabad",8.0,5,6,42475239.8630617
1633,2022-06-21,"D-12, Islamabad",8.0,5,6,48727037.73033134
1634,2022-06-22,"D-12, Islamabad",8.0,5,6,78476278.19258973
1635,2022-06-23,"D-12, Islamabad",8.0,5,6,59163049.16531132
1636,2022-06-24,"D-12, Islamabad",8.0,5,6,51159340.33172231
1637,2022-06-25,"D-12, Islamabad",8.0,5,6,51639290.160424195
1638,2022-06-26,"D-12, Islamabad",8.0,5,6,57890515.06146855
1639,2022-06-27,"D-12, Islamabad",8.0,5,6,42390421.184534065
1640,2022-06-28,"D-12, Islamabad",8.0,5,6,48642219.05180729
1641,2022-06-29,"D-12, Islamabad",8.0,5,6,78391459.51405254
1642,2022-06-30,"D-12, Islamabad",8.0,5,6,59078230.48682339
1643,2022-07-01,"D-12, Islamabad",8.0,5,6,51074521.65315067
1644,2022-07-02,"D-12, Islamabad",8.0,5,6,51554471.4818743
1645,2022-07-03,"D-12, Islamabad",8.0,5,6,57805696.38285136
1646,2022-07-04,"D-12, Islamabad",8.0,5,6,42305602.505935065
1647,2022-07-05,"D-12, Islamabad",8.0,5,6,48557400.373224266
1648,2022-07-06,"D-12, Islamabad",8.0,5,6,78306640.83548044
1649,2022-07-07,"D-12, Islamabad",8.0,5,6,58993411.808242075
1650,2022-07-08,"D-12, Islamabad",8.0,5,6,50989702.97457903
1651,2022-07-09,"D-12, Islamabad",8.0,5,6,51469652.803297386
1652,2022-07-10,"D-12, Islamabad",8.0,5,6,57720877.70430381
1653,2022-07-11,"D-12, Islamabad",8.0,5,6,42220783.82740432
1654,2022-07-12,"D-12, Islamabad",8.0,5,6,48472581.69470021
1655,2022-07-13,"D-12, Islamabad",8.0,5,6,78221822.1569258
1656,2022-07-14,"D-12, Islamabad",8.0,5,6,58908593.12965682
1657,2022-07-15,"D-12, Islamabad",8.0,5,6,50904884.29602131
1658,2022-07-16,"D-12, Islamabad",8.0,5,6,51384834.12472229
1659,2022-07-17,"D-12, Islamabad",8.0,5,6,57636059.02575624
1660,2022-07-18,"D-12, Islamabad",8.0,5,6,42135965.14884101
1661,2022-07-19,"D-12, Islamabad",8.0,5,6,48387763.01604368
1662,2022-07-20,"D-12, Islamabad",8.0,5,6,78137003.47837114
1663,2022-07-21,"D-12, Islamabad",8.0,5,6,58823774.45107549
1664,2022-07-22,"D-12, Islamabad",8.0,5,6,50820065.617451966
1665,2022-07-23,"D-12, Islamabad",8.0,5,6,51300015.446145356
1666,2022-07-24,"D-12, Islamabad",8.0,5,6,57551240.34717388
1667,2022-07-25,"D-12, Islamabad",8.0,5,6,42051146.47027769
1668,2022-07-26,"D-12, Islamabad",8.0,5,6,48302944.33751963
1669,2022-07-27,"D-12, Islamabad",8.0,5,6,78052184.79977846
1670,2022-07-28,"D-12, Islamabad",8.0,5,6,58738955.772494175
1671,2022-07-29,"D-12, Islamabad",8.0,5,6,50735246.93889425
1672,2022-07-30,"D-12, Islamabad",8.0,5,6,51215196.767595485
1673,2022-07-31,"D-12, Islamabad",8.0,5,6,57466421.6685915
1674,2022-08-01,"D-12, Islamabad",8.0,5,6,41966327.79167868
1675,2022-08-02,"D-12, Islamabad",8.0,5,6,48218125.658936605
1676,2022-08-03,"D-12, Islamabad",8.0,5,6,77967366.12120636
1677,2022-08-04,"D-12, Islamabad",8.0,5,6,58654137.09390892
1678,2022-08-05,"D-12, Islamabad",8.0,5,6,50650428.260322616
1679,2022-08-06,"D-12, Islamabad",8.0,5,6,51130378.0890456
1680,2022-08-07,"D-12, Islamabad",8.0,5,6,57381602.99005826
1681,2022-08-08,"D-12, Islamabad",8.0,5,6,41881509.11315104
1682,2022-08-09,"D-12, Islamabad",8.0,5,6,48133306.98041256
1683,2022-08-10,"D-12, Islamabad",8.0,5,6,77882547.44266917
1684,2022-08-11,"D-12, Islamabad",8.0,5,6,58569318.415327586
1685,2022-08-12,"D-12, Islamabad",8.0,5,6,50565609.58178111
1686,2022-08-13,"D-12, Islamabad",8.0,5,6,51045559.41049573
1687,2022-08-14,"D-12, Islamabad",8.0,5,6,57296784.3115107
1688,2022-08-15,"D-12, Islamabad",8.0,5,6,41796690.434552036
1689,2022-08-16,"D-12, Islamabad",8.0,5,6,48048488.30185902
1690,2022-08-17,"D-12, Islamabad",8.0,5,6,77797728.76409706
1691,2022-08-18,"D-12, Islamabad",8.0,5,6,58484499.73683965
1692,2022-08-19,"D-12, Islamabad",8.0,5,6,50480790.903195545
1693,2022-08-20,"D-12, Islamabad",8.0,5,6,50960740.7319188
1694,2022-08-21,"D-12, Islamabad",8.0,5,6,57211965.63289351
1695,2022-08-22,"D-12, Islamabad",8.0,5,6,41711871.755985625
1696,2022-08-23,"D-12, Islamabad",8.0,5,6,47963669.62320249
1697,2022-08-24,"D-12, Islamabad",8.0,5,6,77712910.08554241
1698,2022-08-25,"D-12, Islamabad",8.0,5,6,58399681.05825637
1699,2022-08-26,"D-12, Islamabad",8.0,5,6,50395972.22463783
1700,2022-08-27,"D-12, Islamabad",8.0,5,6,50875922.05339596
1701,2022-08-28,"D-12, Islamabad",8.0,5,6,57127146.95434596
1702,2022-08-29,"D-12, Islamabad",8.0,5,6,41627053.0774223
1703,2022-08-30,"D-12, Islamabad",8.0,5,6,47878850.944648944
1704,2022-08-31,"D-12, Islamabad",8.0,5,6,77628091.40697032
1705,2022-09-01,"D-12, Islamabad",8.0,5,6,58314862.37967308
1706,2022-09-02,"D-12, Islamabad",8.0,5,6,50311153.54608011
1707,2022-09-03,"D-12, Islamabad",8.0,5,6,50791103.37476677
1708,2022-09-04,"D-12, Islamabad",8.0,5,6,57042328.27576358
1709,2022-09-05,"D-12, Islamabad",8.0,5,6,41542234.39885898
1710,2022-09-06,"D-12, Islamabad",8.0,5,6,47794032.2661249
1711,2022-09-07,"D-12, Islamabad",8.0,5,6,77543272.72843312
1712,2022-09-08,"D-12, Islamabad",8.0,5,6,58230043.70118711
1713,2022-09-09,"D-12, Islamabad",8.0,5,6,50226334.867494546
1714,2022-09-10,"D-12, Islamabad",8.0,5,6,50706284.69621689
1715,2022-09-11,"D-12, Islamabad",8.0,5,6,56957509.5971812
1716,2022-09-12,"D-12, Islamabad",8.0,5,6,41457415.72029567
1717,2022-09-13,"D-12, Islamabad",8.0,5,6,47709213.58754188
1718,2022-09-14,"D-12, Islamabad",8.0,5,6,77458454.04982299
1719,2022-09-15,"D-12, Islamabad",8.0,5,6,58145225.022603825
1720,2022-09-16,"D-12, Islamabad",8.0,5,6,50141516.18893682
1721,2022-09-17,"D-12, Islamabad",8.0,5,6,50621466.01763996
1722,2022-09-18,"D-12, Islamabad",8.0,5,6,56872690.91864797
1723,2022-09-19,"D-12, Islamabad",8.0,5,6,41372597.04172925
1724,2022-09-20,"D-12, Islamabad",8.0,5,6,47624394.909017816
1725,2022-09-21,"D-12, Islamabad",8.0,5,6,77373635.37126835
1726,2022-09-22,"D-12, Islamabad",8.0,5,6,58060406.344020545
1727,2022-09-23,"D-12, Islamabad",8.0,5,6,50056697.51036519
1728,2022-09-24,"D-12, Islamabad",8.0,5,6,50536647.33911713
1729,2022-09-25,"D-12, Islamabad",8.0,5,6,56787872.240100406
1730,2022-09-26,"D-12, Islamabad",8.0,5,6,41287778.3632016
1731,2022-09-27,"D-12, Islamabad",8.0,5,6,47539576.23049378
1732,2022-09-28,"D-12, Islamabad",8.0,5,6,77288816.6927137
1733,2022-09-29,"D-12, Islamabad",8.0,5,6,57975587.66543726
1734,2022-09-30,"D-12, Islamabad",8.0,5,6,49971878.83180977
1735,2022-10-01,"D-12, Islamabad",8.0,5,6,50451828.6605402
1736,2022-10-02,"D-12, Islamabad",8.0,5,6,56703053.56148323
1737,2022-10-03,"D-12, Islamabad",8.0,5,6,41202959.6846026
1738,2022-10-04,"D-12, Islamabad",8.0,5,6,47454757.55194024
1739,2022-10-05,"D-12, Islamabad",8.0,5,6,77203998.01412101
1740,2022-10-06,"D-12, Islamabad",8.0,5,6,57890768.986855924
1741,2022-10-07,"D-12, Islamabad",8.0,5,6,49887060.15323812
1742,2022-10-08,"D-12, Islamabad",8.0,5,6,50367009.981963284
1743,2022-10-09,"D-12, Islamabad",8.0,5,6,56618234.88293566
1744,2022-10-10,"D-12, Islamabad",8.0,5,6,41118141.00603928
1745,2022-10-11,"D-12, Islamabad",8.0,5,6,47369938.8732837
